DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2022-03-06 17:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	793.0	2022-03-06 19:16:01
2022-03-06 18:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	768.0	2022-03-06 20:16:00
2022-03-06 19:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	736.0	2022-03-06 21:15:59
2022-03-06 20:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	670.0	2022-03-06 22:16:00
2022-03-06 21:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	598.0	2022-03-06 23:15:55
2022-03-06 22:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	542.0	2022-03-07 00:16:00
2022-03-06 23:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	508.0	2022-03-07 01:15:56
2022-03-07 00:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	484.0	2022-03-07 02:16:02
2022-03-07 01:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	481.0	2022-03-07 03:16:00
2022-03-07 02:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	483.0	2022-03-07 04:15:55
2022-03-07 03:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	514.0	2022-03-07 05:15:56
2022-03-07 04:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	576.0	2022-03-07 06:16:03
2022-03-07 05:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	670.0	2022-03-07 07:16:05
2022-03-07 06:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	795.0	2022-03-07 08:16:14
2022-03-07 07:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	886.0	2022-03-07 09:02:37
2022-03-02 17:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	890.0	2022-03-02 19:15:58
2022-03-02 18:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	851.0	2022-03-02 20:15:57
2022-03-02 19:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	802.0	2022-03-02 21:16:00
2022-03-02 20:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	720.0	2022-03-02 22:16:03
2022-03-02 21:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	633.0	2022-03-02 23:15:56
2022-03-02 22:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	572.0	2022-03-03 00:16:06
2022-03-02 23:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	534.0	2022-03-03 01:15:58
2022-03-03 00:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	517.0	2022-03-03 02:16:08
2022-03-03 01:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	515.0	2022-03-03 03:16:01
2022-03-03 02:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	517.0	2022-03-03 04:16:01
2022-03-03 03:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	556.0	2022-03-03 05:16:02
2022-03-03 04:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	642.0	2022-03-03 06:16:00
2022-03-03 05:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	762.0	2022-03-03 07:16:04
2022-03-03 06:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	870.0	2022-03-03 08:16:05
2022-03-03 07:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	921.0	2022-03-03 09:15:57
2022-03-03 08:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	936.0	2022-03-03 10:16:08
2022-03-03 09:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	924.0	2022-03-03 11:16:02
2022-03-03 10:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	911.0	2022-03-03 12:16:13
2022-03-03 11:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	913.0	2022-03-03 13:16:14
2022-03-03 12:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	899.0	2022-03-03 15:02:04
2022-03-03 13:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	890.0	2022-03-03 15:02:44
2022-03-03 14:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	878.0	2022-03-03 16:16:06
2022-03-03 15:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	871.0	2022-03-03 17:16:04
2022-03-03 16:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	903.0	2022-03-03 18:16:06
2022-03-03 17:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	886.0	2022-03-03 19:16:02
2022-03-03 18:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	849.0	2022-03-03 20:16:04
2022-03-03 19:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	794.0	2022-03-03 21:16:03
2022-03-03 20:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	721.0	2022-03-03 22:16:02
2022-03-03 21:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	628.0	2022-03-03 23:15:59
2022-03-03 22:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	553.0	2022-03-04 00:16:08
2022-03-03 23:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	516.0	2022-03-04 01:16:01
2022-03-04 00:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	505.0	2022-03-04 02:16:04
2022-03-04 01:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	496.0	2022-03-04 03:16:02
2022-03-04 02:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	499.0	2022-03-04 04:15:58
2022-03-04 03:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	532.0	2022-03-04 05:16:03
2022-03-04 04:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	629.0	2022-03-04 06:15:59
2022-03-04 05:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	753.0	2022-03-04 07:15:59
2022-03-04 06:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	856.0	2022-03-04 08:15:58
2022-03-04 07:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	906.0	2022-03-04 09:15:58
2022-03-04 08:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	920.0	2022-03-04 10:16:05
2022-03-04 09:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	904.0	2022-03-04 11:16:06
2022-03-04 10:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	872.0	2022-03-04 12:16:00
2022-03-04 11:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	875.0	2022-03-04 13:16:03
2022-03-04 12:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	868.0	2022-03-04 14:16:02
2022-03-04 13:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	856.0	2022-03-04 15:16:06
2022-03-04 14:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	848.0	2022-03-04 16:16:03
2022-03-04 15:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	838.0	2022-03-04 17:16:13
2022-03-04 16:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	877.0	2022-03-04 18:16:04
2022-03-04 17:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	865.0	2022-03-04 19:16:09
2022-03-04 18:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	824.0	2022-03-04 20:16:03
2022-03-04 19:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	775.0	2022-03-04 21:16:06
2022-03-04 20:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	706.0	2022-03-04 22:15:57
2022-03-01 16:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	887.0	2022-03-01 18:16:09
2022-03-01 17:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	879.0	2022-03-01 19:16:07
2022-03-01 18:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	836.0	2022-03-01 20:16:12
2022-03-01 19:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	793.0	2022-03-01 21:16:03
2022-03-01 20:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	714.0	2022-03-01 22:16:08
2022-03-01 21:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	629.0	2022-03-01 23:16:06
2022-03-01 22:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	568.0	2022-03-02 00:16:12
2022-03-01 23:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	536.0	2022-03-02 01:16:00
2022-03-02 00:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	519.0	2022-03-02 02:16:06
2022-03-02 01:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	513.0	2022-03-02 03:16:03
2022-03-02 02:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	509.0	2022-03-02 04:16:07
2022-03-02 03:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	547.0	2022-03-02 05:16:06
2022-03-02 04:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	635.0	2022-03-02 06:16:07
2022-03-02 05:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	759.0	2022-03-02 07:16:04
2022-03-02 06:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	858.0	2022-03-02 08:16:06
2022-03-02 07:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	923.0	2022-03-02 09:16:09
2022-03-02 08:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	927.0	2022-03-02 10:16:05
2022-03-02 09:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	923.0	2022-03-02 11:15:59
2022-03-02 10:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	907.0	2022-03-02 12:16:03
2022-03-02 11:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	900.0	2022-03-02 13:16:16
2022-03-02 12:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	898.0	2022-03-02 14:16:06
2022-03-02 13:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	889.0	2022-03-02 15:15:59
2022-03-02 14:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	874.0	2022-03-02 16:16:05
2022-03-02 15:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	869.0	2022-03-02 17:16:05
2022-03-02 16:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	902.0	2022-03-02 18:16:03
2022-03-01 05:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	684.0	2022-03-01 07:16:12
2022-03-01 06:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	783.0	2022-03-01 08:02:28
2022-03-01 07:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	912.0	2022-03-01 09:16:09
2022-03-01 08:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	921.0	2022-03-01 10:16:05
2022-03-01 09:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	911.0	2022-03-01 11:16:11
2022-03-01 10:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	896.0	2022-03-01 12:16:10
2022-03-01 11:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	905.0	2022-03-01 13:16:10
2022-03-01 12:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	893.0	2022-03-01 14:16:08
2022-03-01 13:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	882.0	2022-03-01 15:16:10
2022-03-01 14:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	875.0	2022-03-01 16:16:05
2022-03-01 15:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	862.0	2022-03-01 17:16:05
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	486.0	2022-03-01 02:16:05
2022-03-01 01:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	488.0	2022-03-01 03:16:09
2022-03-01 02:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	490.0	2022-03-01 04:16:25
2022-03-01 03:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	514.0	2022-03-01 05:16:07
2022-03-01 04:00:00.000	PT60M	10Y1001A1001A990	CTA	MD CTA	MD	574.0	2022-03-01 06:16:03
2022-03-05 07:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9639.79	2022-03-05 10:45:58
2022-03-05 07:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9531.82	2022-03-05 10:45:58
2022-03-05 08:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9790.63	2022-03-06 00:30:59
2022-03-05 08:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9844.94	2022-03-06 00:30:59
2022-03-05 08:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9863.96	2022-03-05 11:46:03
2022-03-05 08:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9841.08	2022-03-05 11:46:03
2022-03-05 09:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9726.2	2022-03-06 00:30:59
2022-03-05 09:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9640.79	2022-03-06 00:30:59
2022-03-05 09:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9558.27	2022-03-05 12:46:02
2022-03-05 09:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9563.03	2022-03-05 12:46:02
2022-03-05 10:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9472.13	2022-03-06 00:30:59
2022-03-05 10:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9353.86	2022-03-06 00:30:59
2022-03-05 10:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9442.01	2022-03-05 13:46:12
2022-03-05 10:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9397.03	2022-03-05 13:46:12
2022-03-05 11:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9365.06	2022-03-06 00:30:59
2022-03-05 11:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9175.6	2022-03-06 00:30:59
2022-03-05 11:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9177.2	2022-03-05 14:46:01
2022-03-05 11:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9185.66	2022-03-05 14:46:01
2022-03-05 12:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9222.06	2022-03-06 00:30:59
2022-03-05 12:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9009.13	2022-03-06 00:30:59
2022-03-05 12:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8968.92	2022-03-05 15:46:03
2022-03-05 12:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8819.69	2022-03-06 00:30:59
2022-03-05 13:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8794.28	2022-03-06 00:30:59
2022-03-05 13:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8757.12	2022-03-06 00:30:59
2022-03-05 13:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8707.35	2022-03-05 16:46:00
2022-03-05 13:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8628.11	2022-03-05 16:46:00
2022-03-05 14:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8783.28	2022-03-06 00:30:59
2022-03-05 14:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8768.53	2022-03-06 00:30:59
2022-03-05 14:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8685.83	2022-03-05 17:45:59
2022-03-05 14:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8908.58	2022-03-05 17:45:59
2022-03-05 15:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8826.3	2022-03-06 00:30:59
2022-03-05 15:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8967.86	2022-03-06 00:30:59
2022-03-05 15:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8990.18	2022-03-05 18:45:59
2022-03-05 15:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9004.0	2022-03-05 18:45:59
2022-03-05 16:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9120.55	2022-03-06 00:30:59
2022-03-05 16:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9273.0	2022-03-06 00:30:59
2022-03-05 16:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9424.34	2022-03-05 19:46:08
2022-03-05 16:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9731.73	2022-03-05 19:46:08
2022-03-05 17:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9914.91	2022-03-06 00:30:59
2022-03-05 17:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10084.4	2022-03-06 00:30:59
2022-03-05 17:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10137.01	2022-03-05 19:46:08
2022-03-05 17:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10334.09	2022-03-05 19:46:08
2022-03-05 18:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10480.87	2022-03-05 19:46:08
2022-03-05 18:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10255.68	2022-03-05 20:46:05
2022-03-05 18:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10219.75	2022-03-05 20:46:05
2022-03-05 18:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10107.07	2022-03-05 20:46:05
2022-03-05 19:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10106.17	2022-03-05 20:46:05
2022-03-05 19:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9885.49	2022-03-05 21:46:03
2022-03-05 19:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9840.14	2022-03-05 21:46:03
2022-03-05 19:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9901.87	2022-03-05 21:46:03
2022-03-05 20:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9799.99	2022-03-05 21:46:03
2022-03-05 20:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9642.78	2022-03-05 22:46:00
2022-03-05 20:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9574.38	2022-03-05 22:46:00
2022-03-05 20:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9488.31	2022-03-05 22:46:00
2022-03-05 21:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9539.12	2022-03-05 22:46:00
2022-03-05 21:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9525.68	2022-03-05 23:46:00
2022-03-05 21:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9537.54	2022-03-05 23:46:00
2022-03-05 21:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9495.17	2022-03-05 23:46:00
2022-03-05 22:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9306.09	2022-03-05 23:46:00
2022-03-05 22:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9437.34	2022-03-06 00:30:59
2022-03-05 22:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9402.83	2022-03-06 02:01:01
2022-03-05 23:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9143.29	2022-03-07 00:30:58
2022-03-05 22:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9247.23	2022-03-06 02:01:01
2022-03-05 23:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8990.34	2022-03-07 00:30:58
2022-03-05 23:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8835.84	2022-03-07 00:30:58
2022-03-05 23:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8936.39	2022-03-07 00:30:58
2022-03-06 00:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8826.33	2022-03-07 00:30:58
2022-03-06 00:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8774.41	2022-03-07 00:30:58
2022-03-06 00:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8777.66	2022-03-07 00:30:58
2022-03-06 00:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8659.06	2022-03-07 00:30:58
2022-03-06 01:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8566.6	2022-03-07 00:30:58
2022-03-06 01:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8580.6	2022-03-07 00:30:58
2022-03-06 01:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8557.98	2022-03-07 00:30:58
2022-03-06 01:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8481.77	2022-03-07 00:30:58
2022-03-06 02:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8365.94	2022-03-07 00:30:58
2022-03-06 02:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8314.77	2022-03-07 00:30:58
2022-03-06 02:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8319.24	2022-03-07 00:30:58
2022-03-06 02:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8138.19	2022-03-07 00:30:58
2022-03-06 03:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8182.97	2022-03-07 00:30:58
2022-03-06 03:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8131.85	2022-03-07 00:30:58
2022-03-06 03:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8157.12	2022-03-06 06:45:58
2022-03-06 03:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8126.95	2022-03-06 06:45:58
2022-03-06 04:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8338.76	2022-03-06 06:45:58
2022-03-06 04:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8265.05	2022-03-06 06:45:58
2022-03-06 04:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8279.29	2022-03-06 06:45:58
2022-03-06 04:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8350.86	2022-03-06 06:45:58
2022-03-06 05:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8357.18	2022-03-06 06:45:58
2022-03-06 05:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8514.79	2022-03-06 07:46:01
2022-03-06 05:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8537.72	2022-03-06 07:46:01
2022-03-06 05:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8651.54	2022-03-06 07:46:01
2022-03-06 06:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8565.39	2022-03-06 07:46:01
2022-03-06 06:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8626.09	2022-03-06 08:46:03
2022-03-06 06:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8727.45	2022-03-06 08:46:03
2022-03-06 06:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8965.51	2022-03-07 00:30:58
2022-03-06 07:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9024.79	2022-03-07 00:30:58
2022-03-06 07:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9160.37	2022-03-07 00:30:58
2022-03-06 07:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9109.46	2022-03-07 00:30:58
2022-03-06 07:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9117.25	2022-03-07 00:30:58
2022-03-06 08:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9046.79	2022-03-07 00:30:58
2022-03-06 08:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9084.5	2022-03-07 00:30:58
2022-03-06 08:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9153.0	2022-03-06 11:46:02
2022-03-06 08:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9028.2	2022-03-07 00:30:58
2022-03-06 09:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9146.82	2022-03-07 00:30:58
2022-03-06 09:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9230.59	2022-03-07 00:30:58
2022-03-06 09:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9563.73	2022-03-06 12:46:03
2022-03-06 09:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9552.69	2022-03-06 12:46:03
2022-03-06 10:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9479.11	2022-03-07 00:30:58
2022-03-06 10:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9558.18	2022-03-07 00:30:58
2022-03-06 10:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9747.72	2022-03-06 13:45:58
2022-03-06 10:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9677.36	2022-03-06 13:45:58
2022-03-06 11:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9582.7	2022-03-07 00:30:58
2022-03-06 11:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9634.57	2022-03-07 00:30:58
2022-03-06 11:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9604.68	2022-03-06 14:45:59
2022-03-06 11:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9684.27	2022-03-06 14:45:59
2022-03-06 12:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9415.66	2022-03-07 00:30:58
2022-03-06 12:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9331.49	2022-03-07 00:30:58
2022-03-06 12:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9196.74	2022-03-06 15:45:59
2022-03-06 12:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9144.42	2022-03-07 00:30:58
2022-03-06 13:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9063.69	2022-03-07 00:30:58
2022-03-06 13:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8788.97	2022-03-07 00:30:58
2022-03-06 13:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8936.85	2022-03-06 16:46:02
2022-03-06 13:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9218.97	2022-03-06 16:46:02
2022-03-06 14:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9008.89	2022-03-07 00:30:58
2022-03-06 14:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9085.43	2022-03-07 00:30:58
